bits,quantizer,layer,mse,rmse,max_err,p99_err,p999_err,rel_med,rel_p95,rel_p99,cos_med,cos_p01,n_pairs
6,cart,17,5.840066909790039,2.416623115539551,2.7399466037750244,2.7351109981536865,2.7380077838897705,22.259946823120117,206.72198486328125,490.79583740234375,0.9327812790870667,0.6975354552268982,786432
6,cart,18,10.255186080932617,3.202371835708618,3.554835081100464,3.54958176612854,3.5534255504608154,36.06980514526367,258.3885803222656,592.2896728515625,0.9256731271743774,0.7128109335899353,786432
6,cart,19,5.31349515914917,2.3051018714904785,2.6089277267456055,2.604342222213745,2.607276678085327,22.91817855834961,203.30726623535156,430.1142578125,0.9282340407371521,0.44739988446235657,786432
6,cart,20,4.1959228515625,2.0483951568603516,2.408963918685913,2.4011597633361816,2.4075984954833984,9.201008796691895,132.6387481689453,267.55096435546875,0.9313321709632874,0.6795613765716553,786432
6,cart,21,4.200870037078857,2.049602508544922,2.3801047801971436,2.375753879547119,2.378545045852661,13.688064575195312,192.33984375,466.17889404296875,0.9265640377998352,0.7025134563446045,786432
6,cart,22,4.569937705993652,2.1377413272857666,2.4408276081085205,2.4381165504455566,2.4401471614837646,15.040579795837402,247.00494384765625,691.816650390625,0.9357868432998657,0.4478296935558319,786432
6,cart,23,4.818978786468506,2.1952171325683594,2.544869899749756,2.541626453399658,2.544215440750122,12.116710662841797,244.57785034179688,673.1859741210938,0.9370306730270386,0.6977063417434692,786432
6,cart,24,4.57108736038208,2.138010025024414,2.4591917991638184,2.455385446548462,2.4576854705810547,14.919476509094238,180.4640350341797,538.8582153320312,0.9384087920188904,0.6025411486625671,786432
6,cart,25,9.488363265991211,3.0803186893463135,3.4161198139190674,3.40871524810791,3.4143588542938232,30.32640838623047,157.1453857421875,378.9471130371094,0.9222173690795898,0.7110586762428284,786432
6,cart,26,7.310703277587891,2.703831195831299,3.067063570022583,3.05979323387146,3.0646374225616455,23.17283058166504,168.12261962890625,357.2895202636719,0.9060257077217102,0.6595825552940369,786432
6,cart,27,10.070698738098145,3.173436403274536,3.599323034286499,3.588541269302368,3.596190929412842,24.825246810913086,117.9050064086914,292.5592956542969,0.9199724793434143,0.6725046038627625,786432
6,cart,28,5.111318111419678,2.2608225345611572,2.7241878509521484,2.7184596061706543,2.721787452697754,6.737686634063721,160.9230194091797,400.3941955566406,0.9307944178581238,0.7145777940750122,786432
6,cart,29,5.195322036743164,2.279325008392334,2.7956809997558594,2.7820703983306885,2.7916345596313477,5.749745845794678,76.33942413330078,176.5271453857422,0.9338332414627075,0.6713905334472656,786432
6,polar,ALL,0.8470970988273621,0.9203788042068481,13.751938819885254,2.5738298892974854,4.599192142486572,1.0,1.0,1.0,0.0,0.0,23592960
6,polar,0,0.6970460414886475,0.8348928093910217,4.762103080749512,3.0567831993103027,3.2614939212799072,0.3614407479763031,1.0,1.09408700466156,0.9641693234443665,0.0,786432
6,polar,1,0.913016140460968,0.9555187821388245,10.122631072998047,2.7050161361694336,7.328653812408447,0.7951107621192932,1.0,1.0,0.9242834448814392,0.0,786432
6,polar,2,1.1385959386825562,1.0670500993728638,11.660224914550781,3.3721413612365723,4.2123188972473145,1.0,1.0,1.0135475397109985,0.0,0.0,786432
6,polar,3,0.7517558932304382,0.8670385479927063,5.493101596832275,2.994486093521118,3.791161060333252,0.8876195549964905,1.0,1.0078039169311523,0.9256471395492554,0.0,786432
6,polar,4,0.9189289212226868,0.9586077928543091,8.95171070098877,3.1676199436187744,6.5630035400390625,0.5334386229515076,1.0,1.0076935291290283,0.952031672000885,0.0,786432
6,polar,5,0.9768785834312439,0.9883716702461243,7.504063606262207,3.076399803161621,3.9604194164276123,0.5336775183677673,1.0,1.037023663520813,0.9552962183952332,0.0,786432
6,polar,6,1.196905255317688,1.0940316915512085,5.044934272766113,3.8168258666992188,4.552791118621826,0.6480572819709778,1.0,1.0740433931350708,0.9425048232078552,0.0,786432
6,polar,7,0.7718227505683899,0.8785344362258911,6.190333843231201,2.8696157932281494,4.084029674530029,0.8783321976661682,1.0,1.019911289215088,0.9282659292221069,0.0,786432
6,polar,8,0.818038284778595,0.9044547080993652,4.690709590911865,2.809100389480591,4.625269889831543,1.0,1.0,1.0115251541137695,0.0,0.0,786432
6,polar,9,1.066768765449524,1.0328450202941895,4.6851630210876465,3.5664780139923096,3.8680951595306396,0.7339176535606384,1.0,1.073509693145752,0.9383111000061035,0.0,786432
6,polar,10,1.2128938436508179,1.1013145446777344,5.965651035308838,3.833707571029663,4.450078964233398,0.798507034778595,1.0,1.016083836555481,0.9305654764175415,0.0,786432
6,polar,11,1.4110699892044067,1.1878846883773804,7.596627712249756,3.985069990158081,4.619349479675293,0.6370448470115662,1.0,1.0,0.9334598779678345,0.0,786432
6,polar,12,0.3766884505748749,0.6137495040893555,8.805248260498047,1.6077851057052612,6.204111576080322,1.0,1.0,1.0,0.0,0.0,786432
6,polar,13,0.3506239354610443,0.5921350717544556,5.683753967285156,1.7845165729522705,3.4876253604888916,1.0,1.0,1.0,0.0,0.0,786432
6,polar,14,0.23192334175109863,0.48158419132232666,5.4806599617004395,1.3783695697784424,2.5868868827819824,1.0,1.0,1.0,0.0,0.0,786432
6,polar,15,0.3076600134372711,0.5546711087226868,9.996222496032715,1.421899676322937,6.577636241912842,1.0,1.0,1.0,0.0,0.0,786432
6,polar,16,0.3319975435733795,0.5761922597885132,5.14523458480835,1.5180152654647827,3.0694315433502197,1.0,1.0,1.0,0.0,0.0,786432
6,polar,17,0.2785660922527313,0.5277935862541199,5.910417079925537,1.741877555847168,2.5278513431549072,1.0,1.0,1.0,0.0,0.0,786432
6,polar,18,0.4384829103946686,0.6621804237365723,8.204615592956543,2.2524120807647705,3.4989373683929443,1.0,1.0,1.0,0.0,0.0,786432
6,polar,19,0.37928307056427,0.6158596277236938,12.459306716918945,1.4415452480316162,8.712065696716309,1.0,1.0,1.0,0.0,0.0,786432
6,polar,20,0.2555236220359802,0.5054934620857239,5.426029205322266,1.4872585535049438,2.8411669731140137,1.0,1.0,1.0,0.0,0.0,786432
6,polar,21,0.3491521179676056,0.5908909440040588,7.953649997711182,1.9701523780822754,5.2884202003479,1.0,1.0,1.0,0.0,0.0,786432
6,polar,22,0.4091588258743286,0.6396552324295044,10.184112548828125,1.619887351989746,6.895960330963135,1.0,1.0,1.0,0.0,0.0,786432
6,polar,23,0.2373649924993515,0.48720118403434753,5.295442581176758,1.3936766386032104,2.615037679672241,1.0,1.0,1.0,0.0,0.0,786432
6,polar,24,0.23033125698566437,0.4799283742904663,4.616925239562988,1.4001843929290771,2.865973949432373,1.0,1.0,1.0,0.0,0.0,786432
6,polar,25,0.4164728820323944,0.6453471183776855,11.259598731994629,1.458338975906372,8.294721603393555,1.0,1.0,1.0,0.0,0.0,786432
6,polar,26,0.43516889214515686,0.6596733331680298,11.052035331726074,1.6452455520629883,7.933860778808594,1.0,1.0,1.0,0.0,0.0,786432
6,polar,27,0.548416018486023,0.7405511736869812,13.784393310546875,1.6768934726715088,9.506643295288086,1.0,1.0,1.0,0.0,0.0,786432
6,polar,28,0.34873971343040466,0.5905418992042542,3.970322608947754,1.9753724336624146,2.2598917484283447,1.0,1.0,1.0,0.0,0.0,786432
6,polar,29,0.43227753043174744,0.6574781537055969,9.442065238952637,2.262255907058716,2.640348434448242,1.0,1.0,1.011417031288147,0.0,0.0,786432
6,log_polar,ALL,2.698378324508667,1.6426740884780884,17.14113426208496,10.645377159118652,13.988885879516602,0.5142399668693542,1.4689074754714966,1.6818397045135498,0.9783801436424255,0.7563353180885315,23592960
6,log_polar,0,4.937512397766113,2.2220513820648193,8.131854057312012,7.417937278747559,7.972886562347412,0.5220030546188354,1.4979804754257202,1.75412118434906,0.9766798615455627,0.7589699029922485,786432
6,log_polar,1,4.250173568725586,2.0615949630737305,12.280557632446289,9.184128761291504,10.695673942565918,0.471743643283844,1.2686816453933716,1.6029773950576782,0.9798997044563293,0.7525777220726013,786432
6,log_polar,2,5.040188312530518,2.2450363636016846,13.412975311279297,10.436004638671875,11.657633781433105,0.5106034278869629,1.454458475112915,1.6631958484649658,0.9778381586074829,0.7825641632080078,786432
6,log_polar,3,2.847723960876465,1.6875200271606445,11.044193267822266,8.480015754699707,9.538995742797852,0.500704288482666,1.4564169645309448,1.6776604652404785,0.9810741543769836,0.7514843344688416,786432
6,log_polar,4,2.9880921840667725,1.7286099195480347,10.730934143066406,7.745072364807129,9.193986892700195,0.5106470584869385,1.3885797262191772,1.6626811027526855,0.9797134399414062,0.7440747618675232,786432
6,log_polar,5,4.028549671173096,2.007124662399292,11.335488319396973,9.1657075881958,9.548952102661133,0.5043131709098816,1.4772531986236572,1.676865577697754,0.9799253344535828,0.7587150931358337,786432
6,log_polar,6,4.845107078552246,2.201160430908203,10.191033363342285,8.919537544250488,9.853687286376953,0.529167652130127,1.453761100769043,1.692590355873108,0.9759901165962219,0.7449939250946045,786432
6,log_polar,7,1.8722190856933594,1.3682905435562134,11.788838386535645,6.746460914611816,9.021262168884277,0.49103888869285583,1.4397399425506592,1.673835039138794,0.9800080060958862,0.7540650963783264,786432
6,log_polar,8,3.631606340408325,1.9056774377822876,11.494866371154785,10.499855995178223,11.321633338928223,0.5305272340774536,1.5045782327651978,1.6870557069778442,0.9792496562004089,0.7565295696258545,786432
6,log_polar,9,2.6900861263275146,1.6401481628417969,12.442130088806152,8.537250518798828,9.670857429504395,0.5120545625686646,1.4976657629013062,1.6913976669311523,0.9782744646072388,0.7499998211860657,786432
6,log_polar,10,3.618365526199341,1.9022002220153809,15.089164733886719,10.141064643859863,10.690434455871582,0.5076088309288025,1.4035049676895142,1.6713354587554932,0.9772577881813049,0.7481528520584106,786432
6,log_polar,11,8.82431697845459,2.9705750942230225,13.482645034790039,10.715429306030273,11.415604591369629,0.5368808507919312,1.4844142198562622,1.6625288724899292,0.9779435992240906,0.7721670269966125,786432
6,log_polar,12,0.7670230269432068,0.8757985234260559,11.741968154907227,2.7101078033447266,10.323237419128418,0.48053431510925293,1.503291130065918,1.6997714042663574,0.9759771227836609,0.7657306790351868,786432
6,log_polar,13,0.7005875110626221,0.8370110392570496,14.293848037719727,2.814577579498291,8.900753021240234,0.45400270819664,1.3913135528564453,1.6345927715301514,0.9780136346817017,0.7375625371932983,786432
6,log_polar,14,0.7167442440986633,0.846607506275177,10.165608406066895,3.023463726043701,8.383563041687012,0.4779576361179352,1.4060240983963013,1.6649736166000366,0.9794843196868896,0.7457998991012573,786432
6,log_polar,15,0.8432840704917908,0.918304979801178,10.866114616394043,3.137608766555786,9.080978393554688,0.46491917967796326,1.3895938396453857,1.6635292768478394,0.9818391799926758,0.7748301029205322,786432
6,log_polar,16,0.639564037322998,0.7997274994850159,12.098857879638672,2.9127554893493652,8.637901306152344,0.5247111320495605,1.3895580768585205,1.6500741243362427,0.9802817702293396,0.7391813397407532,786432
6,log_polar,17,0.8110495209693909,0.9005828499794006,12.298510551452637,3.0562517642974854,9.867334365844727,0.474803626537323,1.4294449090957642,1.6661018133163452,0.9768745303153992,0.765592098236084,786432
6,log_polar,18,1.3159788846969604,1.1471612453460693,16.20371437072754,3.168569326400757,13.124812126159668,0.5537952780723572,1.5225557088851929,1.6963902711868286,0.976415753364563,0.7721906900405884,786432
6,log_polar,19,0.7933242917060852,0.8906875252723694,12.459311485290527,2.853085517883301,11.11042594909668,0.5092756152153015,1.41680109500885,1.6586508750915527,0.9787364602088928,0.7737674117088318,786432
6,log_polar,20,1.0302797555923462,1.0150269269943237,9.648733139038086,6.5351128578186035,8.159926414489746,0.45652082562446594,1.4808564186096191,1.66777503490448,0.9795753359794617,0.7799211740493774,786432
6,log_polar,21,1.1025397777557373,1.0500189065933228,9.849770545959473,6.537261962890625,8.63020133972168,0.4774448275566101,1.483442783355713,1.6951148509979248,0.9802427291870117,0.7404205799102783,786432
6,log_polar,22,1.037886142730713,1.01876699924469,12.109634399414062,3.241652250289917,10.813843727111816,0.45871198177337646,1.3327646255493164,1.6492700576782227,0.9761216044425964,0.7679082751274109,786432
6,log_polar,23,1.4975147247314453,1.2237298488616943,10.445843696594238,8.255105018615723,8.490726470947266,0.5162846446037292,1.5246350765228271,1.6797138452529907,0.9791693091392517,0.7762584090232849,786432
6,log_polar,24,0.7844387888908386,0.8856855034828186,10.854159355163574,3.084778308868408,8.847777366638184,0.5000723600387573,1.3777341842651367,1.6670758724212646,0.977441132068634,0.7611470818519592,786432
6,log_polar,25,0.8567350506782532,0.9255998134613037,13.210750579833984,2.6481375694274902,10.971510887145996,0.4401158094406128,1.4073362350463867,1.6465543508529663,0.9790502786636353,0.7664884924888611,786432
6,log_polar,26,0.8263527750968933,0.9090394973754883,12.757644653320312,2.4856090545654297,9.982291221618652,0.4536544382572174,1.5122406482696533,1.7000571489334106,0.9753749370574951,0.7458139657974243,786432
6,log_polar,27,0.942424476146698,0.9707854986190796,14.729365348815918,2.8344690799713135,12.658625602722168,0.45021742582321167,1.4157345294952393,1.6832562685012817,0.9760682582855225,0.7699218988418579,786432
6,log_polar,28,1.9401575326919556,1.3928953409194946,9.85364055633545,8.539231300354004,8.742237091064453,0.4871021509170532,1.503131628036499,1.6767038106918335,0.9766728281974792,0.7697380781173706,786432
6,log_polar,29,2.6132500171661377,1.6165549755096436,11.162490844726562,8.790054321289062,9.24444580078125,0.5031623244285583,1.5090285539627075,1.6765086650848389,0.9785045981407166,0.7690134644508362,786432
8,cart,ALL,1.8536099195480347,1.3614734411239624,1.7765320539474487,1.769288182258606,1.7745133638381958,2.2752201557159424,87.51305389404297,214.46913146972656,0.9470438957214355,0.7006635069847107,23592960
8,cart,0,0.26282867789268494,0.5126681923866272,0.8712507486343384,0.8446619510650635,0.8528957366943359,0.25637421011924744,2.151879072189331,8.445073127746582,0.9911448955535889,0.6058693528175354,786432
8,cart,1,1.0037163496017456,1.0018564462661743,1.476481556892395,1.4450287818908691,1.466549038887024,0.6037567853927612,17.7047119140625,39.145790100097656,0.9721340537071228,0.7148913741111755,786432
8,cart,2,0.9337784647941589,0.966322124004364,1.4611852169036865,1.4243037700653076,1.4493303298950195,0.5378336906433105,14.620956420898438,32.01446533203125,0.9674916863441467,0.6231653690338135,786432
8,cart,3,0.6389696002006531,0.7993557453155518,1.2731283903121948,1.2249696254730225,1.25871741771698,0.5355803966522217,8.27096939086914,20.290115356445312,0.969488263130188,0.6759644150733948,786432
8,cart,4,0.567991316318512,0.7536519765853882,1.254353404045105,1.1914788484573364,1.237268090248108,0.4194830656051636,3.7791991233825684,12.39903450012207,0.9734393358230591,0.6961832046508789,786432
8,cart,5,0.5304072499275208,0.7282906174659729,1.2558503150939941,1.1795300245285034,1.236147165298462,0.38781172037124634,3.0143396854400635,7.392809867858887,0.9774733781814575,0.6715066432952881,786432
8,cart,6,0.5292710661888123,0.7275101542472839,1.220416784286499,1.152396321296692,1.2026731967926025,0.4513356685638428,3.563011407852173,10.89338207244873,0.9709020256996155,0.6859159469604492,786432
8,cart,7,0.6844268441200256,0.8273009657859802,1.337509274482727,1.2700982093811035,1.3193612098693848,0.5193785429000854,5.235093593597412,12.931331634521484,0.9671021699905396,0.6944671869277954,786432
8,cart,8,0.8754281401634216,0.935643196105957,1.4217997789382935,1.3690396547317505,1.4058952331542969,0.9752878546714783,7.6519880294799805,20.484699249267578,0.9444272518157959,0.610399067401886,786432
8,cart,9,0.8532201647758484,0.9236992001533508,1.551210641860962,1.4685035943984985,1.5292787551879883,0.5252212285995483,2.7889511585235596,9.279788970947266,0.9598996639251709,0.6966628432273865,786432
8,cart,10,0.7451927065849304,0.86324542760849,1.4057921171188354,1.3547468185424805,1.3907150030136108,0.4343388080596924,3.999793529510498,12.06950569152832,0.9723865389823914,0.43326693773269653,786432
8,cart,11,1.0069911479949951,1.0034894943237305,1.5558316707611084,1.5193575620651245,1.5431063175201416,0.4776287078857422,12.981369972229004,35.51394271850586,0.9777215123176575,0.6910083889961243,786432
8,cart,12,1.2289838790893555,1.1085954904556274,1.352978229522705,1.345798134803772,1.3505395650863647,8.790456771850586,65.28682708740234,163.3148651123047,0.9476697444915771,0.6495826244354248,786432
8,cart,13,1.2935136556625366,1.1373274326324463,1.348170518875122,1.3405207395553589,1.344796061515808,13.558349609375,63.613224029541016,121.357421875,0.9452890753746033,0.43504178524017334,786432
8,cart,14,1.0852500200271606,1.0417532920837402,1.2567484378814697,1.2516734600067139,1.2553610801696777,9.817206382751465,99.77490234375,215.92263793945312,0.9407472610473633,0.7138319611549377,786432
8,cart,15,1.18275785446167,1.087546706199646,1.314916968345642,1.311327338218689,1.3139593601226807,8.577701568603516,108.05083465576172,319.6243896484375,0.9525418877601624,0.7144941091537476,786432
8,cart,16,0.9328515529632568,0.9658424258232117,1.1846911907196045,1.1781915426254272,1.182829737663269,8.286619186401367,73.91641235351562,144.78244018554688,0.9365510940551758,0.4891413748264313,786432
8,cart,17,1.148040533065796,1.0714665651321411,1.2785661220550537,1.2737326622009277,1.2766340970993042,9.925396919250488,95.98764038085938,228.56744384765625,0.9448205232620239,0.6981140971183777,786432
8,cart,18,2.0139963626861572,1.4191534519195557,1.658888339996338,1.6536409854888916,1.6574788093566895,16.346389770507812,120.11176300048828,275.91796875,0.9419741034507751,0.7142747640609741,786432
8,cart,19,1.0382376909255981,1.01893949508667,1.2174290418624878,1.2128512859344482,1.2157779932022095,10.223270416259766,94.4136962890625,200.26271057128906,0.942800760269165,0.44925937056541443,786432
8,cart,20,0.7956834435462952,0.8920109272003174,1.1241304874420166,1.1163415908813477,1.1227649450302124,3.8427207469940186,61.431549072265625,124.36616516113281,0.9481082558631897,0.6817206740379333,786432
8,cart,21,0.8267440795898438,0.9092546701431274,1.1106332540512085,1.1062833070755005,1.1090734004974365,5.927433490753174,89.27869415283203,217.11192321777344,0.9436922669410706,0.7033336758613586,786432
8,cart,22,0.9127352833747864,0.9553717970848083,1.1389966011047363,1.1362873315811157,1.1383181810379028,6.574437618255615,114.80477142333984,322.3581848144531,0.9482881426811218,0.4506273567676544,786432
8,cart,23,0.9194232821464539,0.9588656425476074,1.1875576972961426,1.18431556224823,1.186903476715088,5.183350086212158,113.665771484375,313.627685546875,0.9490795731544495,0.6995387077331543,786432
8,cart,24,0.9026691913604736,0.9500890374183655,1.147526502609253,1.1437216997146606,1.1460201740264893,6.50339412689209,83.73648834228516,250.9573211669922,0.9467011094093323,0.6033394932746887,786432
8,cart,25,1.86683189868927,1.3663206100463867,1.5938977003097534,1.586498737335205,1.5921374559402466,13.67780876159668,72.85623931884766,176.31004333496094,0.9371941089630127,0.7132626175880432,786432
8,cart,26,1.4325876235961914,1.1969075202941895,1.431194543838501,1.4239306449890137,1.4287686347961426,10.374086380004883,77.96403503417969,166.2741241455078,0.9236020445823669,0.6605149507522583,786432
8,cart,27,1.9500908851623535,1.3964565992355347,1.6795098781585693,1.6687147617340088,1.6763726472854614,11.103219032287598,54.54417037963867,136.1475830078125,0.9341593384742737,0.6735336184501648,786432
8,cart,28,0.9434048533439636,0.9712902903556824,1.2711337804794312,1.2654060125350952,1.2687350511550903,2.7068593502044678,74.64830017089844,186.3385772705078,0.9474284648895264,0.7150166034698486,786432
8,cart,29,0.9545056223869324,0.9769880175590515,1.3045554161071777,1.2910420894622803,1.3005139827728271,2.228630542755127,35.142581939697266,81.88471221923828,0.9553625583648682,0.6737412214279175,786432
8,polar,ALL,0.19371460378170013,0.44013020396232605,6.666932106018066,1.1107293367385864,2.3004870414733887,1.0,1.0,1.0,0.0,0.0,23592960
8,polar,0,0.1569020301103592,0.39610859751701355,2.496678590774536,1.2891727685928345,1.398898720741272,0.17654196918010712,1.0,1.0,0.9935956597328186,0.0,786432
8,polar,1,0.24831074476242065,0.49830788373947144,4.825867176055908,1.4327187538146973,3.0352141857147217,0.26072943210601807,1.0,1.0,0.9894805550575256,0.0,786432
8,polar,2,0.25388407707214355,0.5038691163063049,6.084690093994141,1.4830985069274902,2.9916789531707764,0.25502800941467285,1.0,1.0,0.9899742603302002,0.0,786432
8,polar,3,0.16184966266155243,0.4023054242134094,2.521497964859009,1.1626551151275635,1.8123034238815308,0.22584545612335205,1.0,1.0,0.9917021989822388,0.0,786432
8,polar,4,0.20190662145614624,0.44934019446372986,4.525437831878662,1.2370890378952026,2.886474370956421,0.1999461054801941,1.0,1.0,0.9929664134979248,0.0,786432
8,polar,5,0.1784704476594925,0.42245763540267944,3.5457019805908203,1.1353490352630615,1.93110990524292,0.19782474637031555,1.0,1.0,0.993539571762085,0.0,786432
8,polar,6,0.1836155205965042,0.4285038113594055,2.5993831157684326,1.3533821105957031,1.7623664140701294,0.2057027369737625,1.0,1.0,0.9930309653282166,0.0,786432
8,polar,7,0.17779481410980225,0.4216572344303131,3.0246479511260986,1.3063180446624756,1.9490925073623657,0.23392315208911896,1.0,1.0,0.9917627573013306,0.0,786432
